transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
286,05-10-2022,22:56:00,92,Male,55,Electronics,2,25,27.75,50
876,03-10-2023,19:39:00,104,Male,43,Clothing,4,30,30,120
1201,31-10-2023,17:28:00,115,Male,56,Electronics,1,25,27.75,25
1286,26-12-2022,17:23:00,111,Male,55,Electronics,2,25,28.5,50
1876,05-11-2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120
55,28-09-2023,20:32:00,57,Male,31,Beauty,4,30,31.8,120
428,02-12-2022,22:44:00,50,Female,40,Electronics,4,50,49.5,200
441,06-11-2023,22:00:00,85,Male,57,Beauty,4,300,351,1200
976,08-10-2023,19:50:00,56,Female,48,Beauty,2,300,345,600
1055,23-10-2022,21:35:00,97,Male,31,Beauty,4,30,37.5,120
1428,09-09-2023,18:44:00,96,Female,40,Electronics,4,50,57,200
1441,04-10-2023,21:38:00,63,Male,57,Beauty,4,300,354,1200
1976,15-10-2023,21:10:00,108,Female,48,Beauty,2,300,360,600
149,14-10-2023,17:52:00,73,Male,22,Clothing,3,25,27,75
227,15-11-2023,19:19:00,87,Male,36,Electronics,2,50,50.5,100
393,19-10-2022,18:52:00,85,Female,22,Beauty,2,500,595,1000
401,03-12-2023,19:03:00,51,Female,62,Clothing,1,300,372,300
546,30-12-2022,22:32:00,57,Female,36,Electronics,4,50,53.5,200
872,10-12-2023,22:18:00,113,Female,63,Beauty,3,25,24.75,75
914,07-09-2022,22:25:00,83,Female,59,Electronics,1,500,510,500
1149,14-09-2023,19:23:00,98,Male,22,Clothing,3,25,29.75,75
1227,01-10-2023,20:09:00,103,Male,36,Electronics,2,50,47.5,100
1393,08-10-2022,17:24:00,56,Female,22,Beauty,2,500,580,1000
1401,01-10-2022,21:20:00,85,Female,62,Clothing,1,300,294,300
1546,18-12-2022,19:06:00,93,Female,36,Electronics,4,50,48,200
1872,22-11-2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75
1914,05-11-2023,17:49:00,70,Female,59,Electronics,1,500,510,500
310,10-11-2022,21:34:00,76,Female,28,Beauty,1,25,31,25
844,09-10-2023,17:54:00,95,Male,35,Clothing,3,50,62,150
852,01-10-2022,19:35:00,82,Female,41,Clothing,1,300,375,300
1310,29-10-2022,21:31:00,74,Female,28,Beauty,1,25,24.75,25
1844,25-10-2022,20:30:00,70,Male,35,Clothing,3,50,50.5,150
1852,11-10-2023,18:09:00,109,Female,41,Clothing,1,300,333,300
97,26-11-2022,18:17:00,112,Female,51,Beauty,2,500,555,1000
619,09-10-2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100
948,10-12-2023,22:06:00,52,Female,23,Electronics,3,25,28.75,75
1097,26-12-2022,20:53:00,86,Female,51,Beauty,2,500,485,1000
1619,20-10-2022,18:07:00,61,Male,47,Electronics,4,25,24.25,100
1948,17-09-2023,21:09:00,100,Female,23,Electronics,3,25,24.5,75
456,15-12-2023,19:45:00,51,Male,57,Electronics,2,30,33.9,60
627,24-10-2022,18:14:00,79,Male,57,Clothing,1,50,55.5,50
1456,02-09-2022,18:49:00,85,Male,57,Electronics,2,30,37.2,60
1627,18-11-2022,17:21:00,84,Male,57,Clothing,1,50,60,50
22,25-11-2023,17:11:00,66,Male,18,Clothing,2,50,60.5,100
121,07-10-2023,18:57:00,110,Female,28,Electronics,4,50,54.5,200
431,29-10-2022,22:02:00,99,Male,63,Electronics,4,300,345,1200
1022,05-09-2023,17:49:00,69,Male,18,Clothing,2,50,52.5,100
1121,23-11-2022,21:10:00,95,Female,28,Electronics,4,50,50.5,200
1431,28-09-2023,21:28:00,114,Male,63,Electronics,4,300,312,1200
370,24-10-2023,21:04:00,61,Male,23,Electronics,2,30,34.8,60
711,23-09-2023,22:26:00,103,Male,26,Electronics,3,500,575,1500
754,26-09-2023,18:40:00,90,Female,43,Electronics,4,25,23.75,100
943,05-11-2022,19:29:00,90,Female,57,Clothing,4,300,318,1200
1370,04-11-2022,22:51:00,90,Male,23,Electronics,2,30,36,60
1711,22-09-2023,20:33:00,113,Male,26,Electronics,3,500,570,1500
1754,01-12-2022,21:03:00,107,Female,43,Electronics,4,25,28.5,100
1943,17-11-2023,21:00:00,108,Female,57,Clothing,4,300,321,1200
350,20-11-2022,17:41:00,61,Male,25,Beauty,3,25,28.5,75
786,16-12-2022,20:38:00,78,Male,48,Clothing,4,25,28.5,100
1350,08-11-2023,22:02:00,93,Male,25,Beauty,3,25,29.25,75
1786,27-09-2022,21:26:00,69,Male,48,Clothing,4,25,28.75,100
109,06-09-2023,19:57:00,94,Female,34,Electronics,4,500,560,2000
191,22-12-2023,21:24:00,71,Male,64,Beauty,1,25,28.25,25
1109,13-12-2023,22:13:00,114,Female,34,Electronics,4,500,590,2000
1191,25-09-2023,17:20:00,88,Male,64,Beauty,1,25,25,25
340,19-09-2023,22:59:00,54,Female,36,Clothing,4,300,294,1200
555,14-12-2022,19:35:00,103,Male,25,Beauty,1,300,360,300
826,24-12-2022,19:08:00,81,Female,46,Clothing,1,300,303,300
962,15-12-2023,22:02:00,76,Male,44,Clothing,2,30,35.1,60
1340,30-10-2023,20:55:00,92,Female,36,Clothing,4,300,348,1200
1555,19-12-2022,18:54:00,55,Male,25,Beauty,1,300,312,300
1826,30-12-2022,22:05:00,104,Female,46,Clothing,1,300,297,300
1962,07-09-2022,18:59:00,65,Male,44,Clothing,2,30,32.7,60
249,28-09-2022,20:17:00,109,Male,20,Clothing,1,50,53.5,50
1249,10-12-2022,21:44:00,95,Male,20,Clothing,1,50,60,50
922,19-10-2023,22:54:00,103,Male,41,Electronics,1,50,60.5,50
1922,28-10-2023,20:07:00,72,Male,41,Electronics,1,50,48.5,50
600,09-10-2023,18:39:00,64,Female,59,Beauty,2,500,525,1000
680,01-12-2022,22:04:00,110,Female,53,Clothing,3,300,330,900
770,11-12-2022,22:49:00,71,Male,32,Clothing,1,50,55,50
1600,18-12-2022,17:44:00,67,Female,59,Beauty,2,500,575,1000
1680,03-09-2023,17:12:00,72,Female,53,Clothing,3,300,324,900
1770,30-11-2023,20:08:00,65,Male,32,Clothing,1,50,56,50
60,04-12-2022,18:15:00,91,Male,30,Beauty,3,50,60.5,150
250,24-12-2022,23:00:00,91,Male,48,Electronics,1,50,60.5,50
516,20-09-2023,18:38:00,85,Male,30,Beauty,4,25,24.25,100
937,18-10-2022,19:57:00,50,Female,62,Beauty,1,500,510,500
1060,12-11-2022,18:29:00,71,Male,30,Beauty,3,50,57,150
1250,19-11-2022,20:39:00,96,Male,48,Electronics,1,50,48.5,50
1516,09-11-2022,17:19:00,54,Male,30,Beauty,4,25,24.5,100
1937,07-09-2022,17:57:00,52,Female,62,Beauty,1,500,620,500
318,22-10-2023,21:26:00,57,Male,61,Clothing,1,25,29.25,25
342,05-11-2023,17:24:00,85,Female,43,Clothing,4,500,500,2000
564,12-09-2023,20:14:00,114,Male,50,Electronics,2,50,55.5,100
767,07-11-2022,22:44:00,72,Male,39,Beauty,3,25,24.5,75
1318,25-12-2022,22:57:00,55,Male,61,Clothing,1,25,27,25
1342,18-09-2022,23:00:00,114,Female,43,Clothing,4,500,485,2000
1564,04-10-2022,22:55:00,115,Male,50,Electronics,2,50,49.5,100
1767,10-12-2022,17:35:00,87,Male,39,Beauty,3,25,28.25,75
503,08-10-2023,20:06:00,63,Male,45,Beauty,4,500,570,2000
869,08-09-2022,22:16:00,51,Male,37,Beauty,3,500,485,1500
1503,17-10-2022,18:28:00,67,Male,45,Beauty,4,500,605,2000
1869,23-10-2022,19:51:00,113,Male,37,Beauty,3,500,605,1500
126,01-11-2022,18:16:00,63,Female,28,Clothing,3,30,28.8,90
349,04-12-2023,17:05:00,78,Female,57,Beauty,1,50,48.5,50
440,22-11-2023,20:15:00,110,Male,64,Clothing,2,300,348,600
1126,12-09-2022,17:12:00,62,Female,28,Clothing,3,30,28.8,90
1349,08-12-2023,21:57:00,112,Female,57,Beauty,1,50,49.5,50
1440,01-09-2023,19:20:00,86,Male,64,Clothing,2,300,354,600
124,24-12-2022,21:17:00,83,Male,33,Clothing,4,500,515,2000
324,15-11-2022,17:52:00,54,Female,52,Electronics,3,50,49,150
677,17-12-2022,21:13:00,65,Female,19,Beauty,3,500,555,1500
1124,06-10-2023,20:04:00,83,Male,33,Clothing,4,500,515,2000
1324,25-09-2023,20:29:00,56,Female,52,Electronics,3,50,55,150
1677,02-10-2022,20:51:00,84,Female,19,Beauty,3,500,490,1500
30,10-10-2023,20:05:00,59,Female,39,Beauty,3,300,285,900
226,23-09-2022,17:02:00,69,Female,61,Clothing,1,50,57.5,50
229,09-11-2023,19:23:00,92,Male,58,Beauty,3,30,36.9,90
896,30-12-2023,19:17:00,56,Female,30,Electronics,2,25,30.75,50
959,18-09-2022,17:59:00,54,Female,42,Electronics,2,30,28.5,60
998,21-10-2023,17:32:00,61,Female,23,Beauty,4,25,30.5,100
1030,27-11-2022,18:02:00,96,Female,39,Beauty,3,300,309,900
1226,30-11-2023,17:52:00,102,Female,61,Clothing,1,50,51,50
1229,02-11-2023,21:08:00,62,Male,58,Beauty,3,30,34.5,90
1896,05-11-2022,20:19:00,87,Female,30,Electronics,2,25,30.75,50
1959,08-10-2022,19:56:00,95,Female,42,Electronics,2,30,34.2,60
1998,20-10-2023,19:53:00,90,Female,23,Beauty,4,25,24,100
12,09-12-2022,22:09:00,114,Male,35,Beauty,3,25,25.25,75
1012,08-12-2022,18:47:00,56,Male,35,Beauty,3,25,27.25,75
710,03-09-2022,21:11:00,71,Female,26,Electronics,3,500,495,1500
776,08-09-2023,18:57:00,109,Male,35,Clothing,3,30,30.9,90
817,05-10-2022,21:12:00,87,Male,30,Beauty,4,50,49,200
1710,23-10-2022,20:14:00,104,Female,26,Electronics,3,500,610,1500
1776,23-10-2022,20:07:00,111,Male,35,Clothing,3,30,32.1,90
1817,11-09-2022,21:22:00,82,Male,30,Beauty,4,50,50,200
334,16-10-2022,20:37:00,103,Male,31,Electronics,3,300,360,900
343,09-11-2022,18:44:00,68,Male,21,Electronics,2,25,30,50
628,23-12-2023,18:00:00,66,Female,19,Beauty,4,50,59.5,200
983,10-10-2022,20:12:00,61,Female,29,Clothing,1,300,345,300
1334,21-09-2022,20:37:00,60,Male,31,Electronics,3,300,366,900
1343,21-10-2023,20:10:00,87,Male,21,Electronics,2,25,28.5,50
1628,28-12-2022,22:23:00,51,Female,19,Beauty,4,50,58.5,200
1983,21-12-2022,21:38:00,114,Female,29,Clothing,1,300,303,300
141,01-11-2022,19:26:00,54,Female,22,Electronics,1,50,59,50
145,06-11-2022,19:21:00,64,Female,39,Clothing,3,25,27.5,75
507,11-12-2022,21:40:00,52,Female,37,Electronics,3,500,485,1500
841,18-12-2022,20:58:00,108,Male,31,Electronics,4,25,28.5,100
898,17-09-2023,20:55:00,53,Female,42,Clothing,3,30,35.1,90
951,18-09-2022,21:35:00,58,Male,33,Beauty,2,50,57.5,100
1141,17-09-2023,19:13:00,65,Female,22,Electronics,1,50,58,50
1145,01-09-2023,19:19:00,87,Female,39,Clothing,3,25,31,75
1507,27-12-2022,22:14:00,95,Female,37,Electronics,3,500,520,1500
1841,14-11-2023,18:55:00,94,Male,31,Electronics,4,25,28.25,100
1898,13-11-2023,18:17:00,81,Female,42,Clothing,3,30,35.1,90
1951,03-12-2022,18:56:00,54,Male,33,Beauty,2,50,59.5,100
181,06-11-2023,19:59:00,79,Male,19,Electronics,4,300,327,1200
1181,06-11-2022,18:28:00,84,Male,19,Electronics,4,300,354,1200
784,18-10-2023,22:44:00,71,Female,34,Electronics,1,500,610,500
1784,28-12-2023,20:58:00,100,Female,34,Electronics,1,500,500,500
20,12-12-2023,21:35:00,85,Male,22,Clothing,3,300,345,900
690,19-12-2023,18:39:00,91,Female,52,Clothing,3,300,324,900
1020,22-11-2022,18:30:00,86,Male,22,Clothing,3,300,300,900
1690,05-09-2023,17:36:00,101,Female,52,Clothing,3,300,369,900
47,22-10-2022,17:22:00,96,Female,40,Beauty,3,500,600,1500
405,17-10-2022,17:55:00,79,Female,25,Clothing,4,300,324,1200
1047,04-12-2022,21:53:00,84,Female,40,Beauty,3,500,490,1500
1405,28-10-2023,20:08:00,91,Female,25,Clothing,4,300,342,1200
205,22-11-2022,17:20:00,88,Female,43,Clothing,1,25,25.5,25
512,06-12-2022,18:00:00,56,Female,57,Beauty,1,25,9.5,25
565,05-09-2023,20:24:00,75,Female,45,Beauty,2,30,9,60
761,14-11-2022,22:16:00,64,Female,33,Clothing,1,500,275,500
762,27-11-2023,17:49:00,56,Female,24,Electronics,2,25,10.25,50
950,22-09-2022,21:27:00,75,Male,36,Clothing,3,300,144,900
1205,25-11-2022,19:19:00,97,Female,43,Clothing,1,25,7.25,25
1512,20-12-2023,20:05:00,105,Female,57,Beauty,1,25,13.25,25
1565,04-09-2023,20:45:00,74,Female,45,Beauty,2,30,11.1,60
1761,09-12-2023,18:46:00,72,Female,33,Clothing,1,500,200,500
1762,15-11-2023,18:43:00,81,Female,24,Electronics,2,25,11,50
1950,04-12-2022,19:23:00,50,Male,36,Clothing,3,300,84,900
86,29-09-2023,18:55:00,69,Male,19,Beauty,3,30,15.6,90
173,19-12-2023,17:30:00,85,Male,64,Electronics,4,30,14.1,120
1086,14-09-2023,19:50:00,84,Male,19,Beauty,3,30,16.5,90
1173,04-12-2022,21:03:00,70,Male,64,Electronics,4,30,15,120
595,15-10-2022,21:35:00,65,Female,18,Clothing,4,500,210,2000
827,28-10-2023,19:24:00,96,Male,61,Beauty,3,300,165,900
965,27-11-2022,21:45:00,84,Male,22,Clothing,4,50,13,200
1595,04-10-2023,17:44:00,115,Female,18,Clothing,4,500,255,2000
1827,09-11-2022,20:02:00,62,Male,61,Beauty,3,300,132,900
1965,12-12-2022,20:03:00,93,Male,22,Clothing,4,50,21.5,200
388,03-12-2022,19:04:00,60,Male,50,Electronics,1,25,12.25,25
631,22-10-2023,22:18:00,92,Male,56,Electronics,3,30,16.5,90
1388,13-10-2023,18:12:00,89,Male,50,Electronics,1,25,6.75,25
1631,01-11-2022,19:11:00,75,Male,56,Electronics,3,30,12.3,90
554,06-12-2022,21:04:00,94,Female,46,Beauty,3,50,13,150
812,02-10-2023,17:45:00,89,Male,19,Electronics,3,25,11.25,75
1554,27-11-2023,19:55:00,83,Female,46,Beauty,3,50,15.5,150
1812,25-10-2023,22:19:00,85,Male,19,Electronics,3,25,12,75
58,16-09-2023,19:18:00,53,Male,18,Clothing,4,300,75,1200
952,21-12-2022,18:09:00,69,Female,57,Clothing,1,25,13.25,25
1058,30-10-2022,18:31:00,100,Male,18,Clothing,4,300,153,1200
1952,17-12-2022,22:13:00,114,Female,57,Clothing,1,25,13.5,25
345,07-12-2022,18:56:00,104,Male,62,Electronics,1,30,13.5,30
458,28-11-2023,21:35:00,110,Female,39,Electronics,4,25,7,100
582,30-09-2022,21:38:00,110,Male,35,Clothing,3,300,75,900
963,19-10-2023,18:24:00,76,Female,55,Beauty,1,50,13,50
1345,29-09-2022,17:50:00,98,Male,62,Electronics,1,30,11.4,30
1458,09-10-2023,19:21:00,95,Female,39,Electronics,4,25,9.75,100
1582,17-10-2023,19:12:00,56,Male,35,Clothing,3,300,114,900
1963,12-12-2022,20:56:00,115,Female,55,Beauty,1,50,20.5,50
369,13-12-2023,19:42:00,111,Male,23,Electronics,3,500,215,1500
706,04-09-2022,22:19:00,66,Male,51,Electronics,4,25,8,100
747,21-10-2022,18:12:00,51,Male,23,Beauty,1,30,9.3,30
1369,10-10-2022,21:14:00,64,Male,23,Electronics,3,500,180,1500
1706,16-10-2022,18:04:00,57,Male,51,Electronics,4,25,11.75,100
1747,05-09-2023,18:22:00,87,Male,23,Beauty,1,30,16.2,30
533,13-11-2022,17:19:00,92,Male,19,Electronics,3,500,155,1500
1533,29-10-2022,19:35:00,67,Male,19,Electronics,3,500,255,1500
169,28-11-2022,18:47:00,73,Male,18,Beauty,3,500,145,1500
645,14-12-2022,22:11:00,51,Female,35,Electronics,4,30,11.1,120
968,18-12-2023,20:34:00,101,Female,48,Clothing,3,300,120,900
997,01-10-2023,20:36:00,51,Male,52,Beauty,3,30,15,90
1169,25-09-2022,17:12:00,101,Male,18,Beauty,3,500,255,1500
1645,12-10-2023,17:27:00,109,Female,35,Electronics,4,30,9,120
1968,21-09-2022,19:09:00,75,Female,48,Clothing,3,300,153,900
1997,29-10-2023,21:09:00,99,Male,52,Beauty,3,30,10.2,90
57,11-10-2022,20:12:00,64,Female,63,Beauty,1,30,10.2,30
137,10-09-2022,20:42:00,66,Male,46,Beauty,2,500,125,1000
778,13-12-2023,18:28:00,105,Female,47,Beauty,4,25,13.75,100
1057,19-09-2023,22:31:00,114,Female,63,Beauty,1,30,15.9,30
1137,05-11-2022,22:34:00,104,Male,46,Beauty,2,500,145,1000
1778,30-12-2023,19:57:00,94,Female,47,Beauty,4,25,11.25,100
599,10-12-2023,19:07:00,82,Female,28,Beauty,2,50,24.5,100
938,16-09-2022,17:55:00,103,Male,49,Clothing,4,50,23,200
1599,24-10-2022,17:23:00,110,Female,28,Beauty,2,50,20.5,100
1938,12-10-2022,20:15:00,76,Male,49,Clothing,4,50,13.5,200
234,09-12-2023,17:42:00,64,Female,62,Electronics,2,25,13.75,50
1234,07-09-2023,17:46:00,78,Female,62,Electronics,2,25,8.25,50
410,31-10-2023,19:41:00,64,Female,29,Clothing,2,50,14.5,100
417,01-10-2023,22:03:00,109,Male,43,Electronics,3,300,162,900
581,15-12-2022,21:16:00,103,Female,48,Beauty,2,30,13.8,60
1410,16-10-2022,18:47:00,72,Female,29,Clothing,2,50,22.5,100
1417,26-12-2022,17:43:00,54,Male,43,Electronics,3,300,147,900
1581,20-12-2022,18:57:00,108,Female,48,Beauty,2,30,9.9,60
74,05-10-2023,19:50:00,56,Female,18,Beauty,4,500,205,2000
87,07-09-2022,18:09:00,104,Female,28,Beauty,2,50,15.5,100
803,25-10-2022,17:16:00,60,Male,39,Clothing,4,25,6.75,100
1074,04-10-2022,20:18:00,67,Female,18,Beauty,4,500,230,2000
1087,08-11-2022,23:00:00,81,Female,28,Beauty,2,50,15,100
1803,26-12-2023,19:36:00,101,Male,39,Clothing,4,25,8.5,100
424,20-12-2023,19:21:00,101,Male,57,Beauty,4,300,147,1200
641,25-12-2023,18:30:00,105,Female,40,Electronics,1,300,144,300
918,13-10-2023,21:59:00,114,Female,42,Electronics,3,30,16.2,90
1424,05-09-2023,21:32:00,54,Male,57,Beauty,4,300,111,1200
1641,01-09-2022,17:41:00,65,Female,40,Electronics,1,300,165,300
1918,10-12-2022,21:57:00,56,Female,42,Electronics,3,30,13.2,90
1,16-12-2022,19:10:00,50,Male,34,Beauty,3,50,16,150
95,06-11-2022,19:57:00,103,Female,32,Clothing,2,30,7.5,60
171,14-10-2022,20:10:00,109,Female,52,Clothing,3,300,126,900
1001,01-09-2023,20:11:00,99,Male,34,Beauty,3,50,22,150
1095,05-09-2022,17:56:00,56,Female,32,Clothing,2,30,9.9,60
1171,05-10-2022,21:05:00,87,Female,52,Clothing,3,300,84,900
156,02-12-2022,19:34:00,60,Female,43,Clothing,4,25,7,100
493,01-12-2022,20:10:00,95,Male,41,Beauty,2,25,7.75,50
1156,26-12-2022,21:10:00,68,Female,43,Clothing,4,25,13.5,100
1493,26-11-2023,21:49:00,58,Male,41,Beauty,2,25,6.75,50
115,02-09-2022,19:21:00,67,Male,51,Clothing,3,500,255,1500
715,11-10-2022,20:57:00,55,Female,42,Beauty,4,25,6.25,100
1115,21-09-2023,17:41:00,99,Male,51,Clothing,3,500,180,1500
1715,30-12-2022,19:35:00,89,Female,42,Beauty,4,25,9.75,100
267,19-11-2022,17:53:00,84,Female,32,Beauty,3,30,12,90
362,27-09-2023,22:43:00,101,Male,50,Clothing,1,25,10.25,25
856,05-11-2022,17:43:00,102,Male,54,Electronics,4,30,9.3,120
1267,23-12-2022,21:03:00,91,Female,32,Beauty,3,30,9.6,90
1362,21-11-2023,18:53:00,104,Male,50,Clothing,1,25,11,25
1856,20-12-2023,21:34:00,114,Male,54,Electronics,4,30,16.2,120
84,10-11-2023,17:17:00,89,Female,38,Electronics,3,30,10.2,90
795,03-10-2023,19:51:00,71,Male,57,Electronics,1,300,102,300
1084,23-10-2022,20:37:00,93,Female,38,Electronics,3,30,7.8,90
1795,29-12-2023,18:50:00,86,Male,57,Electronics,1,300,105,300
24,14-12-2023,22:59:00,59,Female,49,Clothing,1,300,87,300
215,03-10-2022,21:20:00,101,Male,58,Clothing,3,500,145,1500
739,14-10-2023,17:09:00,57,Male,36,Beauty,1,25,10.25,25
1024,03-12-2023,21:51:00,72,Female,49,Clothing,1,300,126,300
1215,19-11-2022,20:44:00,107,Male,58,Clothing,3,500,130,1500
1739,25-10-2023,17:52:00,67,Male,36,Beauty,1,25,11.25,25
289,09-09-2023,20:29:00,107,Male,53,Electronics,2,30,8.1,60
741,24-12-2022,22:30:00,53,Male,48,Clothing,1,300,141,300
810,01-12-2022,18:04:00,76,Male,59,Electronics,4,25,13.75,100
1289,10-10-2023,19:35:00,83,Male,53,Electronics,2,30,16.2,60
1741,02-09-2023,20:47:00,70,Male,48,Clothing,1,300,132,300
1810,22-09-2023,18:29:00,106,Male,59,Electronics,4,25,13.5,100
266,12-09-2022,18:26:00,66,Female,19,Electronics,2,30,14.4,60
389,11-11-2022,19:06:00,109,Male,21,Clothing,2,25,12.25,50
1266,03-09-2023,20:08:00,79,Female,19,Electronics,2,30,15.6,60
1389,27-09-2023,18:11:00,60,Male,21,Clothing,2,25,9.5,50
112,25-12-2023,18:44:00,57,Male,37,Clothing,3,500,165,1500
566,26-11-2022,19:15:00,106,Female,64,Clothing,1,30,8.4,30
608,07-12-2022,22:19:00,112,Female,55,Electronics,3,500,200,1500
1112,22-12-2022,17:11:00,94,Male,37,Clothing,3,500,180,1500
1566,03-10-2022,18:17:00,56,Female,64,Clothing,1,30,15.6,30
1608,26-09-2023,21:01:00,87,Female,55,Electronics,3,500,265,1500
348,17-10-2022,20:20:00,83,Female,35,Electronics,2,300,147,600
1348,25-10-2023,17:21:00,79,Female,35,Electronics,2,300,87,600
199,26-10-2023,21:34:00,53,Male,45,Beauty,3,500,135,1500
258,29-12-2023,17:40:00,109,Female,37,Clothing,1,50,22,50
485,08-11-2022,17:30:00,101,Male,24,Electronics,1,30,11.4,30
576,25-12-2023,17:30:00,113,Female,33,Beauty,3,50,20,150
1199,16-12-2023,17:46:00,110,Male,45,Beauty,3,500,190,1500
1258,03-12-2022,20:27:00,64,Female,37,Clothing,1,50,21.5,50
1485,24-09-2022,18:29:00,66,Male,24,Electronics,1,30,15.6,30
1576,14-12-2022,18:34:00,108,Female,33,Beauty,3,50,27.5,150
65,11-12-2022,20:03:00,84,Male,51,Electronics,4,500,160,2000
311,20-11-2023,21:01:00,61,Female,32,Beauty,4,25,9.75,100
791,04-09-2022,16:28:00,106,Female,51,Beauty,1,25,11.75,25
971,30-12-2023,16:50:00,64,Female,27,Electronics,4,50,26.5,200
999,14-12-2022,16:45:00,110,Female,36,Electronics,3,50,21.5,150
1065,24-10-2023,15:16:00,76,Male,51,Electronics,4,500,175,2000
1311,24-11-2023,15:22:00,84,Female,32,Beauty,4,25,9.25,100
1791,06-10-2022,14:52:00,87,Female,51,Beauty,1,25,7,25
1971,12-09-2022,16:19:00,90,Female,27,Electronics,4,50,19,200
1999,12-11-2022,13:06:00,61,Female,36,Electronics,3,50,13,150
395,01-12-2022,15:00:00,76,Male,50,Electronics,2,500,175,1000
535,20-11-2023,13:46:00,59,Male,47,Beauty,3,30,16.2,90
580,14-11-2022,14:44:00,104,Female,31,Clothing,3,500,200,1500
712,12-09-2023,14:15:00,108,Female,57,Beauty,2,25,11.5,50
868,04-12-2023,13:39:00,110,Female,25,Electronics,1,300,111,300
1395,10-09-2023,14:18:00,91,Male,50,Electronics,2,500,130,1000
1535,18-12-2023,15:31:00,52,Male,47,Beauty,3,30,9.9,90
1580,21-09-2023,15:47:00,105,Female,31,Clothing,3,500,250,1500
1712,25-11-2023,16:37:00,92,Female,57,Beauty,2,25,8.75,50
1868,06-12-2022,16:23:00,78,Female,25,Electronics,1,300,138,300
531,08-10-2022,12:30:00,105,Male,31,Electronics,1,500,275,500
550,27-09-2023,16:58:00,80,Male,40,Clothing,3,300,90,900
1531,22-09-2022,13:19:00,56,Male,31,Electronics,1,500,250,500
1550,30-09-2022,13:11:00,73,Male,40,Clothing,3,300,147,900
392,21-12-2022,13:11:00,77,Male,27,Clothing,2,300,78,600
453,14-10-2022,14:45:00,90,Female,26,Clothing,2,500,265,1000
540,22-12-2022,16:17:00,79,Female,46,Electronics,3,300,87,900
625,25-12-2022,13:36:00,68,Male,31,Clothing,1,300,123,300
1392,12-09-2022,12:28:00,70,Male,27,Clothing,2,300,90,600
1453,14-10-2023,13:24:00,113,Female,26,Clothing,2,500,205,1000
1540,12-10-2023,16:51:00,115,Female,46,Electronics,3,300,147,900
1625,27-09-2023,16:36:00,52,Male,31,Clothing,1,300,147,300
244,14-09-2023,13:57:00,101,Male,28,Beauty,2,50,20.5,100
355,23-09-2022,13:42:00,96,Female,55,Electronics,1,500,260,500
468,05-12-2022,14:32:00,86,Male,40,Electronics,1,25,12.25,25
700,01-09-2022,15:07:00,61,Male,36,Electronics,4,500,250,2000
752,20-09-2023,16:06:00,79,Male,29,Clothing,2,50,13,100
828,24-11-2022,15:54:00,76,Female,33,Electronics,4,300,132,1200
1244,11-12-2022,16:47:00,100,Male,28,Beauty,2,50,19.5,100
1355,17-09-2023,13:19:00,107,Female,55,Electronics,1,500,155,500
1468,08-11-2023,13:14:00,73,Male,40,Electronics,1,25,9.75,25
1700,27-09-2023,16:10:00,87,Male,36,Electronics,4,500,210,2000
1752,21-10-2023,13:01:00,79,Male,29,Clothing,2,50,14.5,100
1828,14-10-2022,14:14:00,99,Female,33,Electronics,4,300,165,1200
80,22-10-2023,16:51:00,82,Female,64,Clothing,2,30,12.3,60
214,05-11-2022,16:31:00,53,Male,20,Beauty,2,30,8.1,60
361,12-09-2022,16:37:00,112,Female,34,Electronics,4,300,81,1200
526,19-11-2022,12:47:00,65,Male,33,Clothing,2,50,19.5,100
1080,08-12-2022,13:31:00,70,Female,64,Clothing,2,30,13.2,60
1214,18-11-2023,14:24:00,50,Male,20,Beauty,2,30,11.1,60
1361,12-09-2023,16:00:00,89,Female,34,Electronics,4,300,153,1200
1526,25-09-2022,15:06:00,84,Male,33,Clothing,2,50,26.5,100
265,24-11-2022,12:12:00,80,Male,55,Clothing,3,300,132,900
586,20-12-2023,14:57:00,84,Male,50,Electronics,1,50,21.5,50
1265,05-11-2022,14:35:00,86,Male,55,Clothing,3,300,111,900
1586,04-11-2022,16:25:00,59,Male,50,Electronics,1,50,14,50
336,04-11-2023,13:05:00,67,Female,52,Beauty,3,50,25,150
571,20-10-2022,12:51:00,87,Female,41,Electronics,1,50,16,50
1336,23-09-2022,13:27:00,74,Female,52,Beauty,3,50,21.5,150
1571,08-11-2022,14:55:00,105,Female,41,Electronics,1,50,25,50
9,02-12-2022,13:12:00,85,Male,63,Electronics,2,300,78,600
552,29-10-2022,13:32:00,85,Female,49,Electronics,3,25,9.75,75
771,24-12-2023,12:23:00,70,Male,24,Electronics,2,25,11.75,50
1009,22-09-2023,14:18:00,88,Male,63,Electronics,2,300,78,600
1552,25-09-2022,12:11:00,55,Female,49,Electronics,3,25,13,75
1771,13-09-2023,13:41:00,108,Male,24,Electronics,2,25,10.75,50
496,12-12-2022,13:07:00,91,Male,23,Clothing,2,300,141,600
701,29-11-2023,16:33:00,93,Female,52,Beauty,2,30,14.1,60
1496,03-09-2022,15:05:00,110,Male,23,Clothing,2,300,120,600
